timestamp,container,cpu,mem
1757318085,elasticsearch_container,3.40%,1.06GiB / 7.724GiB
1757318085,postgres_container,0.01%,71.03MiB / 7.724GiB
1757318092,backend_container,3.89%,120MiB / 7.724GiB
1757318092,elasticsearch_container,0.30%,1.004GiB / 7.724GiB
1757318092,postgres_container,0.00%,67.1MiB / 7.724GiB
1757318100,backend_container,5.65%,115.7MiB / 7.724GiB
1757318100,elasticsearch_container,1.41%,1.005GiB / 7.724GiB
1757318100,postgres_container,5.93%,50.2MiB / 7.724GiB
1757318108,backend_container,3.33%,116.4MiB / 7.724GiB
1757318108,elasticsearch_container,0.28%,1.004GiB / 7.724GiB
1757318108,postgres_container,0.00%,53.16MiB / 7.724GiB
1757318115,backend_container,0.97%,116.1MiB / 7.724GiB
1757318115,elasticsearch_container,4.86%,1.005GiB / 7.724GiB
1757318115,postgres_container,0.00%,58.57MiB / 7.724GiB
1757318122,backend_container,3.58%,116.1MiB / 7.724GiB
1757318122,elasticsearch_container,0.31%,1.005GiB / 7.724GiB
1757318122,postgres_container,0.00%,58.95MiB / 7.724GiB
1757318130,backend_container,6.40%,115.9MiB / 7.724GiB
1757318130,elasticsearch_container,0.36%,1.005GiB / 7.724GiB
1757318130,postgres_container,1.04%,62.66MiB / 7.724GiB
1757318138,backend_container,3.69%,116.5MiB / 7.724GiB
1757318138,elasticsearch_container,0.30%,1.007GiB / 7.724GiB
1757318138,postgres_container,0.00%,64.27MiB / 7.724GiB
1757318145,backend_container,4.49%,115.9MiB / 7.724GiB
1757318145,elasticsearch_container,0.32%,1.007GiB / 7.724GiB
1757318145,postgres_container,1.69%,68.05MiB / 7.724GiB
1757318152,backend_container,4.00%,115.7MiB / 7.724GiB
1757318152,elasticsearch_container,0.31%,1.016GiB / 7.724GiB
1757318152,postgres_container,0.00%,68.31MiB / 7.724GiB
