timestamp,container,cpu,mem
1757317771,postgres_container,0.00%,60.29MiB / 7.724GiB
1757317779,backend_container,0.90%,131.3MiB / 7.724GiB
1757317779,elasticsearch_container,0.40%,1.051GiB / 7.724GiB
1757317779,postgres_container,0.01%,60.26MiB / 7.724GiB
1757317786,backend_container,0.87%,131.4MiB / 7.724GiB
1757317786,elasticsearch_container,0.40%,1.05GiB / 7.724GiB
1757317786,postgres_container,4.32%,60.23MiB / 7.724GiB
1757317793,backend_container,4.23%,131.7MiB / 7.724GiB
1757317793,elasticsearch_container,0.31%,1.05GiB / 7.724GiB
1757317793,postgres_container,0.00%,60.2MiB / 7.724GiB
