timestamp,container,cpu,mem
1757318242,backend_container,5.01%,116.3MiB / 7.724GiB
1757318242,elasticsearch_container,1.78%,1.024GiB / 7.724GiB
1757318242,postgres_container,0.00%,68.33MiB / 7.724GiB
1757318250,backend_container,10.99%,119.1MiB / 7.724GiB
1757318250,elasticsearch_container,6.04%,1.024GiB / 7.724GiB
1757318250,postgres_container,3.51%,66.34MiB / 7.724GiB
1757318258,backend_container,11.20%,119.3MiB / 7.724GiB
1757318258,elasticsearch_container,4.42%,1.024GiB / 7.724GiB
1757318258,postgres_container,2.94%,69.91MiB / 7.724GiB
1757318265,backend_container,10.26%,119.3MiB / 7.724GiB
1757318265,elasticsearch_container,4.24%,1.021GiB / 7.724GiB
1757318265,postgres_container,4.02%,59.09MiB / 7.724GiB
1757318272,backend_container,11.42%,119.4MiB / 7.724GiB
1757318272,elasticsearch_container,7.21%,1.029GiB / 7.724GiB
1757318272,postgres_container,2.54%,60.88MiB / 7.724GiB
1757318280,backend_container,14.44%,119.2MiB / 7.724GiB
1757318280,elasticsearch_container,3.40%,1.029GiB / 7.724GiB
1757318280,postgres_container,2.61%,60.95MiB / 7.724GiB
1757318288,backend_container,10.24%,119.6MiB / 7.724GiB
1757318288,elasticsearch_container,4.29%,1.033GiB / 7.724GiB
1757318288,postgres_container,2.82%,62.86MiB / 7.724GiB
1757318295,backend_container,11.92%,119.2MiB / 7.724GiB
1757318295,elasticsearch_container,4.36%,1.034GiB / 7.724GiB
1757318295,postgres_container,3.39%,62.92MiB / 7.724GiB
1757318303,backend_container,10.13%,119.4MiB / 7.724GiB
1757318303,elasticsearch_container,14.44%,1.034GiB / 7.724GiB
1757318303,postgres_container,2.81%,64.62MiB / 7.724GiB
1757318310,backend_container,11.62%,119.2MiB / 7.724GiB
1757318310,elasticsearch_container,3.36%,1.034GiB / 7.724GiB
1757318310,postgres_container,3.90%,64.63MiB / 7.724GiB
1757318318,backend_container,14.06%,119.5MiB / 7.724GiB
1757318318,elasticsearch_container,3.68%,1.035GiB / 7.724GiB
1757318318,postgres_container,3.84%,66.42MiB / 7.724GiB
1757318325,backend_container,11.52%,119.5MiB / 7.724GiB
1757318325,elasticsearch_container,25.70%,1.039GiB / 7.724GiB
1757318325,postgres_container,3.29%,70.12MiB / 7.724GiB
1757318333,backend_container,13.35%,119.4MiB / 7.724GiB
1757318333,elasticsearch_container,5.29%,1.039GiB / 7.724GiB
1757318333,postgres_container,2.62%,68.42MiB / 7.724GiB
1757318340,backend_container,10.50%,119.6MiB / 7.724GiB
1757318340,elasticsearch_container,5.07%,1.039GiB / 7.724GiB
1757318340,postgres_container,4.20%,66.9MiB / 7.724GiB
1757318348,backend_container,14.58%,119.4MiB / 7.724GiB
1757318348,elasticsearch_container,3.49%,1.039GiB / 7.724GiB
1757318348,postgres_container,3.93%,73.75MiB / 7.724GiB
1757318355,backend_container,10.72%,119.3MiB / 7.724GiB
1757318355,elasticsearch_container,3.94%,1.039GiB / 7.724GiB
1757318355,postgres_container,3.98%,71.96MiB / 7.724GiB
1757318363,backend_container,11.83%,119.9MiB / 7.724GiB
