timestamp,container,cpu,mem
1757311701,cache_backend_container,1.52%,94.63MiB / 7.653GiB
1757311701,cache_postgres_container,0.00%,85.64MiB / 7.653GiB
1757311701,cache_redis_container,0.70%,9.703MiB / 7.653GiB
1757311708,cache_backend_container,1.35%,94.63MiB / 7.653GiB
1757311708,cache_postgres_container,0.00%,87.88MiB / 7.653GiB
1757311708,cache_redis_container,0.70%,9.453MiB / 7.653GiB
1757311716,cache_backend_container,0.59%,94.63MiB / 7.653GiB
1757311716,cache_postgres_container,0.00%,87.84MiB / 7.653GiB
1757311716,cache_redis_container,0.73%,9.703MiB / 7.653GiB
1757311724,cache_backend_container,0.63%,94.39MiB / 7.653GiB
1757311724,cache_postgres_container,0.00%,87.84MiB / 7.653GiB
1757311724,cache_redis_container,0.78%,9.703MiB / 7.653GiB
