timestamp,container,cpu,mem
1757309499,cache_backend_container,16.77%,90.24MiB / 7.653GiB
1757309499,cache_postgres_container,0.09%,29.4MiB / 7.653GiB
1757309499,cache_redis_container,0.41%,9.445MiB / 7.653GiB
1757309507,cache_backend_container,16.29%,91.27MiB / 7.653GiB
1757309507,cache_postgres_container,24.34%,42.93MiB / 7.653GiB
1757309507,cache_redis_container,0.36%,9.445MiB / 7.653GiB
1757309515,cache_backend_container,16.48%,92.39MiB / 7.653GiB
1757309515,cache_postgres_container,29.70%,67.43MiB / 7.653GiB
1757309515,cache_redis_container,0.33%,9.434MiB / 7.653GiB
1757309522,cache_backend_container,17.01%,93.64MiB / 7.653GiB
1757309522,cache_postgres_container,24.92%,102.9MiB / 7.653GiB
1757309522,cache_redis_container,0.39%,9.445MiB / 7.653GiB
1757309530,cache_backend_container,16.53%,94.98MiB / 7.653GiB
1757309530,cache_postgres_container,22.91%,56.8MiB / 7.653GiB
1757309530,cache_redis_container,0.40%,9.445MiB / 7.653GiB
1757309537,cache_backend_container,17.22%,94.61MiB / 7.653GiB
1757309537,cache_postgres_container,24.67%,67.43MiB / 7.653GiB
1757309537,cache_redis_container,0.36%,9.445MiB / 7.653GiB
1757309545,cache_backend_container,16.56%,95.23MiB / 7.653GiB
1757309545,cache_postgres_container,28.70%,91.71MiB / 7.653GiB
1757309545,cache_redis_container,0.36%,9.434MiB / 7.653GiB
1757309552,cache_backend_container,17.43%,94.46MiB / 7.653GiB
1757309552,cache_postgres_container,25.32%,45.51MiB / 7.653GiB
1757309552,cache_redis_container,0.37%,9.445MiB / 7.653GiB
1757309560,cache_backend_container,16.98%,95.01MiB / 7.653GiB
1757309560,cache_postgres_container,22.75%,80.73MiB / 7.653GiB
1757309560,cache_redis_container,0.33%,9.434MiB / 7.653GiB
1757309567,cache_backend_container,16.68%,94.91MiB / 7.653GiB
1757309567,cache_postgres_container,24.78%,93.75MiB / 7.653GiB
1757309567,cache_redis_container,0.39%,9.449MiB / 7.653GiB
1757309575,cache_backend_container,17.53%,95.35MiB / 7.653GiB
1757309575,cache_postgres_container,25.56%,54.18MiB / 7.653GiB
1757309575,cache_redis_container,0.34%,9.434MiB / 7.653GiB
1757309583,cache_backend_container,16.28%,95.21MiB / 7.653GiB
1757309583,cache_postgres_container,26.24%,76.36MiB / 7.653GiB
1757309583,cache_redis_container,0.35%,9.688MiB / 7.653GiB
1757309590,cache_backend_container,17.27%,95.7MiB / 7.653GiB
1757309590,cache_postgres_container,24.74%,100.7MiB / 7.653GiB
1757309590,cache_redis_container,0.35%,9.434MiB / 7.653GiB
1757309598,cache_backend_container,19.91%,95.38MiB / 7.653GiB
1757309598,cache_postgres_container,25.84%,65.14MiB / 7.653GiB
1757309598,cache_redis_container,0.43%,9.684MiB / 7.653GiB
1757309605,cache_backend_container,17.09%,95.15MiB / 7.653GiB
1757309605,cache_postgres_container,24.77%,76.36MiB / 7.653GiB
1757309605,cache_redis_container,0.39%,9.434MiB / 7.653GiB
1757309613,cache_backend_container,17.00%,95.18MiB / 7.653GiB
1757309613,cache_postgres_container,22.94%,112.6MiB / 7.653GiB
1757309613,cache_redis_container,0.37%,9.684MiB / 7.653GiB
1757309620,cache_backend_container,17.02%,94.9MiB / 7.653GiB
1757309620,cache_postgres_container,24.86%,55.89MiB / 7.653GiB
1757309620,cache_redis_container,0.38%,9.434MiB / 7.653GiB
1757309628,cache_backend_container,17.69%,95.39MiB / 7.653GiB
1757309628,cache_postgres_container,23.52%,91.66MiB / 7.653GiB
1757309628,cache_redis_container,0.38%,9.688MiB / 7.653GiB
1757309636,cache_backend_container,18.87%,94.92MiB / 7.653GiB
1757309636,cache_postgres_container,24.28%,113.9MiB / 7.653GiB
1757309636,cache_redis_container,0.34%,9.434MiB / 7.653GiB
1757309643,cache_backend_container,16.62%,95.38MiB / 7.653GiB
1757309643,cache_postgres_container,23.85%,69.71MiB / 7.653GiB
1757309643,cache_redis_container,0.39%,9.434MiB / 7.653GiB
1757309651,cache_backend_container,16.70%,95.22MiB / 7.653GiB
1757309651,cache_postgres_container,25.63%,80.96MiB / 7.653GiB
1757309651,cache_redis_container,0.37%,9.684MiB / 7.653GiB
1757309658,cache_backend_container,16.60%,95.56MiB / 7.653GiB
