timestamp,container,cpu,mem
1757307426,proxy_nginx_container,0.45%,12.34MiB / 7.724GiB
1757307426,proxy_backend_container,12.28%,106.8MiB / 7.724GiB
1757307426,proxy_postgres_container,9.34%,102.6MiB / 7.724GiB
1757307434,proxy_nginx_container,0.34%,12.46MiB / 7.724GiB
1757307434,proxy_backend_container,11.94%,106.7MiB / 7.724GiB
1757307434,proxy_postgres_container,12.06%,107MiB / 7.724GiB
1757307441,proxy_nginx_container,0.40%,12.46MiB / 7.724GiB
1757307441,proxy_backend_container,10.68%,106.6MiB / 7.724GiB
1757307441,proxy_postgres_container,9.06%,111.5MiB / 7.724GiB
1757307448,proxy_nginx_container,0.41%,12.34MiB / 7.724GiB
1757307448,proxy_backend_container,9.16%,106.7MiB / 7.724GiB
1757307448,proxy_postgres_container,16.05%,114MiB / 7.724GiB
1757307456,proxy_nginx_container,0.45%,12.46MiB / 7.724GiB
1757307456,proxy_backend_container,12.33%,106.8MiB / 7.724GiB
1757307456,proxy_postgres_container,13.23%,95.88MiB / 7.724GiB
1757307464,proxy_nginx_container,0.43%,12.34MiB / 7.724GiB
1757307464,proxy_backend_container,11.83%,106.9MiB / 7.724GiB
1757307464,proxy_postgres_container,15.94%,96.23MiB / 7.724GiB
1757307471,proxy_nginx_container,0.43%,12.34MiB / 7.724GiB
1757307471,proxy_backend_container,10.78%,107MiB / 7.724GiB
1757307471,proxy_postgres_container,11.90%,100.6MiB / 7.724GiB
1757307478,proxy_nginx_container,0.42%,12.46MiB / 7.724GiB
1757307478,proxy_backend_container,10.87%,106.8MiB / 7.724GiB
1757307478,proxy_postgres_container,21.73%,102.9MiB / 7.724GiB
