timestamp,container,cpu,mem
1757306549,proxy_nginx_container,0.00%,12.05MiB / 7.724GiB
1757306549,proxy_backend_container,4.62%,101.8MiB / 7.724GiB
1757306549,proxy_postgres_container,0.00%,58.33MiB / 7.724GiB
1757306556,proxy_nginx_container,0.00%,12.17MiB / 7.724GiB
1757306556,proxy_backend_container,7.46%,102MiB / 7.724GiB
1757306556,proxy_postgres_container,0.00%,60.24MiB / 7.724GiB
1757306563,proxy_nginx_container,0.00%,12.3MiB / 7.724GiB
1757306563,proxy_backend_container,0.36%,102.2MiB / 7.724GiB
1757306563,proxy_postgres_container,0.00%,64.64MiB / 7.724GiB
1757306571,proxy_nginx_container,0.08%,12.31MiB / 7.724GiB
1757306571,proxy_backend_container,4.93%,101.9MiB / 7.724GiB
1757306571,proxy_postgres_container,6.86%,69.32MiB / 7.724GiB
1757306578,proxy_nginx_container,0.00%,12.23MiB / 7.724GiB
1757306578,proxy_backend_container,6.52%,102.4MiB / 7.724GiB
1757306578,proxy_postgres_container,0.00%,69.24MiB / 7.724GiB
1757306585,proxy_nginx_container,0.00%,12.22MiB / 7.724GiB
1757306585,proxy_backend_container,7.27%,102.2MiB / 7.724GiB
1757306585,proxy_postgres_container,4.58%,49.39MiB / 7.724GiB
1757306593,proxy_nginx_container,0.11%,12.22MiB / 7.724GiB
1757306593,proxy_backend_container,0.85%,102.2MiB / 7.724GiB
1757306593,proxy_postgres_container,0.02%,51.61MiB / 7.724GiB
1757306601,proxy_nginx_container,0.14%,12.11MiB / 7.724GiB
1757306601,proxy_backend_container,3.03%,102.3MiB / 7.724GiB
1757306601,proxy_postgres_container,6.05%,58.17MiB / 7.724GiB
1757306608,proxy_nginx_container,0.00%,12.23MiB / 7.724GiB
1757306608,proxy_backend_container,8.00%,102.1MiB / 7.724GiB
1757306608,proxy_postgres_container,0.00%,50.85MiB / 7.724GiB
1757306615,proxy_nginx_container,0.13%,12.16MiB / 7.724GiB
1757306615,proxy_backend_container,8.39%,102.4MiB / 7.724GiB
1757306615,proxy_postgres_container,0.00%,54.3MiB / 7.724GiB
1757306623,proxy_nginx_container,0.03%,12.28MiB / 7.724GiB
1757306623,proxy_backend_container,0.58%,102.5MiB / 7.724GiB
1757306623,proxy_postgres_container,2.63%,62.09MiB / 7.724GiB
1757306631,proxy_nginx_container,0.11%,12.16MiB / 7.724GiB
1757306631,proxy_backend_container,4.05%,102.6MiB / 7.724GiB
1757306631,proxy_postgres_container,2.80%,66.56MiB / 7.724GiB
1757306638,proxy_nginx_container,0.00%,12.17MiB / 7.724GiB
1757306638,proxy_backend_container,2.79%,102.6MiB / 7.724GiB
1757306638,proxy_postgres_container,4.00%,66.92MiB / 7.724GiB
1757306645,proxy_nginx_container,0.14%,12.16MiB / 7.724GiB
1757306645,proxy_backend_container,6.26%,102.6MiB / 7.724GiB
1757306645,proxy_postgres_container,0.00%,69.04MiB / 7.724GiB
1757306653,proxy_nginx_container,0.14%,12.16MiB / 7.724GiB
1757306653,proxy_backend_container,4.29%,103MiB / 7.724GiB
1757306653,proxy_postgres_container,0.01%,73.77MiB / 7.724GiB
1757306661,proxy_nginx_container,0.10%,12.16MiB / 7.724GiB
1757306661,proxy_backend_container,2.56%,104.6MiB / 7.724GiB
1757306661,proxy_postgres_container,3.01%,51.89MiB / 7.724GiB
1757306668,proxy_nginx_container,0.00%,12.15MiB / 7.724GiB
1757306668,proxy_backend_container,3.56%,104.6MiB / 7.724GiB
1757306668,proxy_postgres_container,4.09%,48.8MiB / 7.724GiB
1757306675,proxy_nginx_container,0.10%,12.2MiB / 7.724GiB
1757306675,proxy_backend_container,3.65%,105.1MiB / 7.724GiB
1757306675,proxy_postgres_container,0.01%,52.13MiB / 7.724GiB
1757306683,proxy_nginx_container,0.00%,12.21MiB / 7.724GiB
1757306683,proxy_backend_container,4.59%,105MiB / 7.724GiB
1757306683,proxy_postgres_container,0.01%,59.9MiB / 7.724GiB
1757306691,proxy_nginx_container,0.12%,12.21MiB / 7.724GiB
1757306691,proxy_backend_container,5.72%,105.1MiB / 7.724GiB
1757306691,proxy_postgres_container,3.08%,62.23MiB / 7.724GiB
1757306698,proxy_nginx_container,0.12%,12.21MiB / 7.724GiB
1757306698,proxy_backend_container,2.83%,104.8MiB / 7.724GiB
1757306698,proxy_postgres_container,0.00%,64.76MiB / 7.724GiB
1757306705,proxy_nginx_container,0.00%,12.2MiB / 7.724GiB
1757306705,proxy_backend_container,2.70%,104.8MiB / 7.724GiB
1757306705,proxy_postgres_container,2.71%,69.46MiB / 7.724GiB
1757306713,proxy_nginx_container,0.10%,12.2MiB / 7.724GiB
1757306713,proxy_backend_container,2.04%,104.9MiB / 7.724GiB
1757306713,proxy_postgres_container,0.01%,71.91MiB / 7.724GiB
1757306721,proxy_nginx_container,0.09%,12.2MiB / 7.724GiB
1757306721,proxy_backend_container,2.84%,105MiB / 7.724GiB
1757306721,proxy_postgres_container,2.99%,73.8MiB / 7.724GiB
1757306728,proxy_nginx_container,0.14%,12.21MiB / 7.724GiB
