timestamp,container,cpu,mem
1757319121,full_nginx_container,0.35%,10.63MiB / 7.653GiB
1757319121,full_backend_container,6.60%,106.8MiB / 7.653GiB
1757319121,postgres_container,3.72%,38.68MiB / 7.653GiB
1757319121,full_redis_container,0.74%,9.629MiB / 7.653GiB
1757319121,elasticsearch_container,0.64%,1.009GiB / 7.653GiB
1757319129,full_nginx_container,0.45%,10.64MiB / 7.653GiB
1757319129,full_backend_container,6.33%,107.3MiB / 7.653GiB
1757319129,postgres_container,3.84%,40.48MiB / 7.653GiB
1757319129,full_redis_container,0.62%,9.66MiB / 7.653GiB
1757319129,elasticsearch_container,3.05%,1.009GiB / 7.653GiB
1757319136,full_nginx_container,0.48%,10.64MiB / 7.653GiB
1757319136,full_backend_container,7.97%,107.3MiB / 7.653GiB
1757319136,postgres_container,4.24%,47.64MiB / 7.653GiB
1757319136,full_redis_container,0.74%,9.645MiB / 7.653GiB
1757319136,elasticsearch_container,3.08%,1.01GiB / 7.653GiB
1757319143,full_nginx_container,0.32%,10.65MiB / 7.653GiB
1757319143,full_backend_container,6.02%,107.6MiB / 7.653GiB
1757319143,postgres_container,1.83%,53.02MiB / 7.653GiB
1757319143,full_redis_container,0.55%,9.645MiB / 7.653GiB
1757319143,elasticsearch_container,5.79%,1.01GiB / 7.653GiB
1757319151,full_nginx_container,0.82%,10.66MiB / 7.653GiB
1757319151,full_backend_container,6.41%,107.9MiB / 7.653GiB
1757319151,postgres_container,1.35%,58.6MiB / 7.653GiB
1757319151,full_redis_container,0.59%,9.645MiB / 7.653GiB
1757319151,elasticsearch_container,4.00%,1.01GiB / 7.653GiB
1757319158,full_nginx_container,0.52%,10.67MiB / 7.653GiB
1757319158,full_backend_container,6.97%,108.3MiB / 7.653GiB
1757319158,postgres_container,1.41%,62.02MiB / 7.653GiB
1757319158,full_redis_container,0.68%,9.66MiB / 7.653GiB
1757319158,elasticsearch_container,10.10%,1.011GiB / 7.653GiB
1757319166,full_nginx_container,0.30%,10.71MiB / 7.653GiB
