timestamp,container,cpu,mem
1757318492,full_backend_container,1.94%,105.3MiB / 7.653GiB
1757318492,postgres_container,0.01%,26.07MiB / 7.653GiB
1757318492,full_redis_container,0.82%,9.883MiB / 7.653GiB
1757318492,elasticsearch_container,0.56%,1022MiB / 7.653GiB
1757318500,full_nginx_container,0.00%,10.57MiB / 7.653GiB
1757318500,full_backend_container,55.04%,143.7MiB / 7.653GiB
1757318500,postgres_container,0.00%,26.04MiB / 7.653GiB
1757318500,full_redis_container,0.45%,9.633MiB / 7.653GiB
1757318500,elasticsearch_container,0.32%,1022MiB / 7.653GiB
1757318507,full_nginx_container,0.00%,10.57MiB / 7.653GiB
1757318507,full_backend_container,0.88%,105.3MiB / 7.653GiB
1757318507,postgres_container,0.03%,26.04MiB / 7.653GiB
1757318507,full_redis_container,0.67%,9.883MiB / 7.653GiB
1757318507,elasticsearch_container,0.63%,1022MiB / 7.653GiB
1757318514,full_nginx_container,0.18%,10.58MiB / 7.653GiB
1757318514,full_backend_container,4.00%,105.3MiB / 7.653GiB
1757318514,postgres_container,0.80%,26.04MiB / 7.653GiB
1757318514,full_redis_container,0.68%,9.633MiB / 7.653GiB
1757318514,elasticsearch_container,1.78%,1022MiB / 7.653GiB
1757318522,full_nginx_container,0.00%,10.57MiB / 7.653GiB
1757318522,full_backend_container,1.45%,105.5MiB / 7.653GiB
1757318522,postgres_container,0.00%,26.05MiB / 7.653GiB
1757318522,full_redis_container,0.74%,9.633MiB / 7.653GiB
1757318522,elasticsearch_container,0.74%,1022MiB / 7.653GiB
1757318530,full_nginx_container,0.00%,10.57MiB / 7.653GiB
1757318530,full_backend_container,0.86%,105.3MiB / 7.653GiB
1757318530,postgres_container,2.65%,26.32MiB / 7.653GiB
1757318530,full_redis_container,0.62%,9.633MiB / 7.653GiB
1757318530,elasticsearch_container,0.59%,1022MiB / 7.653GiB
1757318537,full_nginx_container,0.00%,10.57MiB / 7.653GiB
1757318537,full_backend_container,1.59%,105.5MiB / 7.653GiB
1757318537,postgres_container,0.00%,26.04MiB / 7.653GiB
1757318537,full_redis_container,0.66%,9.633MiB / 7.653GiB
1757318537,elasticsearch_container,0.59%,1022MiB / 7.653GiB
1757318544,full_nginx_container,0.00%,10.57MiB / 7.653GiB
1757318544,full_backend_container,2.22%,105.3MiB / 7.653GiB
1757318544,postgres_container,0.65%,26.05MiB / 7.653GiB
1757318544,full_redis_container,0.69%,9.883MiB / 7.653GiB
1757318544,elasticsearch_container,4.38%,1023MiB / 7.653GiB
1757318552,full_nginx_container,0.00%,10.57MiB / 7.653GiB
1757318552,full_backend_container,1.13%,105.5MiB / 7.653GiB
1757318552,postgres_container,0.01%,26.04MiB / 7.653GiB
1757318552,full_redis_container,0.70%,9.633MiB / 7.653GiB
1757318552,elasticsearch_container,0.68%,1023MiB / 7.653GiB
1757318560,full_nginx_container,0.00%,10.57MiB / 7.653GiB
1757318560,full_backend_container,1.22%,105.5MiB / 7.653GiB
1757318560,postgres_container,0.00%,26.04MiB / 7.653GiB
1757318560,full_redis_container,0.73%,9.633MiB / 7.653GiB
1757318560,elasticsearch_container,0.70%,1023MiB / 7.653GiB
1757318567,full_nginx_container,0.00%,10.57MiB / 7.653GiB
1757318567,full_backend_container,1.30%,105.5MiB / 7.653GiB
1757318567,postgres_container,0.00%,26.04MiB / 7.653GiB
1757318567,full_redis_container,0.93%,9.883MiB / 7.653GiB
1757318567,elasticsearch_container,0.63%,1023MiB / 7.653GiB
1757318574,full_nginx_container,0.18%,10.61MiB / 7.653GiB
1757318574,full_backend_container,2.48%,105.3MiB / 7.653GiB
1757318574,postgres_container,0.67%,26.08MiB / 7.653GiB
1757318574,full_redis_container,0.59%,9.633MiB / 7.653GiB
1757318574,elasticsearch_container,0.59%,1023MiB / 7.653GiB
1757318582,full_nginx_container,0.00%,10.61MiB / 7.653GiB
1757318582,full_backend_container,1.41%,105.5MiB / 7.653GiB
1757318582,postgres_container,0.01%,26.09MiB / 7.653GiB
1757318582,full_redis_container,0.86%,9.633MiB / 7.653GiB
1757318582,elasticsearch_container,0.63%,1023MiB / 7.653GiB
1757318590,full_nginx_container,0.00%,10.61MiB / 7.653GiB
1757318590,full_backend_container,1.40%,105.5MiB / 7.653GiB
1757318590,postgres_container,0.00%,26.07MiB / 7.653GiB
1757318590,full_redis_container,0.66%,9.883MiB / 7.653GiB
1757318590,elasticsearch_container,0.61%,1023MiB / 7.653GiB
1757318597,full_nginx_container,0.00%,10.61MiB / 7.653GiB
1757318597,full_backend_container,1.18%,105.3MiB / 7.653GiB
1757318597,postgres_container,0.01%,26.07MiB / 7.653GiB
1757318597,full_redis_container,0.57%,9.883MiB / 7.653GiB
1757318597,elasticsearch_container,0.55%,1024MiB / 7.653GiB
1757318604,full_nginx_container,0.11%,10.62MiB / 7.653GiB
1757318604,full_backend_container,3.00%,105.5MiB / 7.653GiB
1757318604,postgres_container,0.58%,26.09MiB / 7.653GiB
1757318604,full_redis_container,0.75%,9.633MiB / 7.653GiB
1757318604,elasticsearch_container,0.54%,1023MiB / 7.653GiB
1757318612,full_nginx_container,0.00%,10.62MiB / 7.653GiB
1757318612,full_backend_container,1.48%,105.5MiB / 7.653GiB
1757318612,postgres_container,0.01%,26.12MiB / 7.653GiB
1757318612,full_redis_container,0.80%,9.633MiB / 7.653GiB
1757318612,elasticsearch_container,0.91%,1023MiB / 7.653GiB
1757318620,full_nginx_container,0.00%,10.62MiB / 7.653GiB
1757318620,full_backend_container,1.40%,105.5MiB / 7.653GiB
1757318620,postgres_container,0.04%,26.04MiB / 7.653GiB
1757318620,full_redis_container,0.97%,9.883MiB / 7.653GiB
1757318620,elasticsearch_container,2.30%,1023MiB / 7.653GiB
1757318627,full_nginx_container,0.00%,10.62MiB / 7.653GiB
1757318627,full_backend_container,0.66%,105.3MiB / 7.653GiB
1757318627,postgres_container,0.01%,26.04MiB / 7.653GiB
1757318627,full_redis_container,0.75%,9.633MiB / 7.653GiB
1757318627,elasticsearch_container,0.51%,1023MiB / 7.653GiB
1757318634,full_nginx_container,0.09%,10.63MiB / 7.653GiB
1757318634,full_backend_container,2.93%,105.5MiB / 7.653GiB
1757318634,postgres_container,0.60%,26.04MiB / 7.653GiB
1757318634,full_redis_container,0.60%,9.633MiB / 7.653GiB
1757318634,elasticsearch_container,0.61%,1023MiB / 7.653GiB
