timestamp,container,cpu,mem
1757319616,full_nginx_container,0.78%,10.91MiB / 7.653GiB
1757319616,full_backend_container,20.06%,110.7MiB / 7.653GiB
1757319616,postgres_container,8.24%,51.24MiB / 7.653GiB
1757319616,full_redis_container,0.41%,9.645MiB / 7.653GiB
1757319616,elasticsearch_container,8.97%,1.043GiB / 7.653GiB
1757319623,full_nginx_container,0.62%,11.14MiB / 7.653GiB
1757319623,full_backend_container,18.44%,111.1MiB / 7.653GiB
1757319623,postgres_container,7.62%,60.25MiB / 7.653GiB
1757319623,full_redis_container,0.39%,9.645MiB / 7.653GiB
1757319623,elasticsearch_container,7.58%,1.043GiB / 7.653GiB
1757319631,full_nginx_container,0.82%,11.16MiB / 7.653GiB
1757319631,full_backend_container,20.63%,111MiB / 7.653GiB
1757319631,postgres_container,8.95%,89.08MiB / 7.653GiB
1757319631,full_redis_container,0.39%,9.645MiB / 7.653GiB
1757319631,elasticsearch_container,9.82%,1.044GiB / 7.653GiB
1757319638,full_nginx_container,0.83%,10.92MiB / 7.653GiB
1757319638,full_backend_container,60.65%,110.5MiB / 7.653GiB
1757319638,postgres_container,8.18%,60.38MiB / 7.653GiB
1757319638,full_redis_container,0.40%,9.645MiB / 7.653GiB
1757319638,elasticsearch_container,9.53%,1.05GiB / 7.653GiB
1757319646,full_nginx_container,0.78%,10.95MiB / 7.653GiB
1757319646,full_backend_container,20.09%,111.2MiB / 7.653GiB
1757319646,postgres_container,7.49%,71.06MiB / 7.653GiB
1757319646,full_redis_container,0.40%,9.645MiB / 7.653GiB
1757319646,elasticsearch_container,6.63%,1.05GiB / 7.653GiB
1757319653,full_nginx_container,0.77%,11.16MiB / 7.653GiB
1757319653,full_backend_container,20.15%,110.5MiB / 7.653GiB
1757319653,postgres_container,7.20%,51.21MiB / 7.653GiB
1757319653,full_redis_container,0.40%,9.645MiB / 7.653GiB
1757319653,elasticsearch_container,7.34%,1.05GiB / 7.653GiB
1757319661,full_nginx_container,0.71%,10.94MiB / 7.653GiB
1757319661,full_backend_container,19.32%,110.7MiB / 7.653GiB
1757319661,postgres_container,8.07%,60.27MiB / 7.653GiB
1757319661,full_redis_container,0.40%,9.645MiB / 7.653GiB
1757319661,elasticsearch_container,7.39%,1.073GiB / 7.653GiB
1757319668,full_nginx_container,0.72%,10.91MiB / 7.653GiB
1757319668,full_backend_container,74.22%,150.2MiB / 7.653GiB
1757319668,postgres_container,7.68%,81.62MiB / 7.653GiB
1757319668,full_redis_container,0.39%,9.645MiB / 7.653GiB
1757319668,elasticsearch_container,6.46%,1.073GiB / 7.653GiB
1757319676,full_nginx_container,0.74%,10.92MiB / 7.653GiB
1757319676,full_backend_container,20.19%,111MiB / 7.653GiB
1757319676,postgres_container,9.58%,44.38MiB / 7.653GiB
1757319676,full_redis_container,0.40%,9.645MiB / 7.653GiB
1757319676,elasticsearch_container,8.88%,1.076GiB / 7.653GiB
1757319683,full_nginx_container,0.79%,11.18MiB / 7.653GiB
1757319683,full_backend_container,19.98%,110.5MiB / 7.653GiB
1757319683,postgres_container,10.56%,60.39MiB / 7.653GiB
1757319683,full_redis_container,0.43%,9.902MiB / 7.653GiB
1757319683,elasticsearch_container,8.19%,1.076GiB / 7.653GiB
1757319691,full_nginx_container,0.94%,10.93MiB / 7.653GiB
1757319691,full_backend_container,22.14%,111MiB / 7.653GiB
1757319691,postgres_container,9.73%,51.25MiB / 7.653GiB
1757319691,full_redis_container,0.45%,9.645MiB / 7.653GiB
1757319691,elasticsearch_container,7.75%,1.089GiB / 7.653GiB
1757319698,full_nginx_container,0.89%,10.91MiB / 7.653GiB
1757319698,full_backend_container,21.25%,110.2MiB / 7.653GiB
1757319698,postgres_container,12.51%,51.37MiB / 7.653GiB
1757319698,full_redis_container,0.41%,9.645MiB / 7.653GiB
1757319698,elasticsearch_container,6.56%,1.089GiB / 7.653GiB
1757319706,full_nginx_container,0.79%,10.93MiB / 7.653GiB
1757319706,full_backend_container,20.21%,110.8MiB / 7.653GiB
1757319706,postgres_container,8.14%,81.71MiB / 7.653GiB
1757319706,full_redis_container,0.40%,9.645MiB / 7.653GiB
1757319706,elasticsearch_container,6.80%,1.089GiB / 7.653GiB
1757319713,full_nginx_container,0.83%,10.94MiB / 7.653GiB
1757319713,full_backend_container,20.99%,110.2MiB / 7.653GiB
1757319713,postgres_container,7.94%,51.26MiB / 7.653GiB
1757319713,full_redis_container,0.41%,9.645MiB / 7.653GiB
1757319713,elasticsearch_container,7.54%,1.089GiB / 7.653GiB
1757319721,full_nginx_container,0.66%,10.93MiB / 7.653GiB
1757319721,full_backend_container,18.96%,110.5MiB / 7.653GiB
1757319721,postgres_container,7.43%,71.21MiB / 7.653GiB
1757319721,full_redis_container,0.38%,9.645MiB / 7.653GiB
1757319721,elasticsearch_container,6.07%,1.089GiB / 7.653GiB
1757319728,full_nginx_container,0.69%,11.19MiB / 7.653GiB
1757319728,full_backend_container,19.26%,111.2MiB / 7.653GiB
1757319728,postgres_container,11.80%,42.44MiB / 7.653GiB
1757319728,full_redis_container,0.38%,9.645MiB / 7.653GiB
1757319728,elasticsearch_container,6.36%,1.09GiB / 7.653GiB
1757319736,full_nginx_container,0.92%,10.92MiB / 7.653GiB
1757319736,full_backend_container,21.48%,110.3MiB / 7.653GiB
1757319736,postgres_container,8.68%,60.27MiB / 7.653GiB
1757319736,full_redis_container,0.37%,9.645MiB / 7.653GiB
1757319736,elasticsearch_container,9.27%,1.09GiB / 7.653GiB
1757319743,full_nginx_container,0.78%,10.93MiB / 7.653GiB
1757319743,full_backend_container,19.52%,110.7MiB / 7.653GiB
1757319743,postgres_container,9.63%,69.35MiB / 7.653GiB
1757319743,full_redis_container,0.35%,9.645MiB / 7.653GiB
1757319743,elasticsearch_container,6.45%,1.09GiB / 7.653GiB
1757319751,full_nginx_container,0.72%,10.92MiB / 7.653GiB
1757319751,full_backend_container,19.34%,110.5MiB / 7.653GiB
1757319751,postgres_container,7.51%,51.2MiB / 7.653GiB
1757319751,full_redis_container,0.37%,9.645MiB / 7.653GiB
1757319751,elasticsearch_container,7.62%,1.09GiB / 7.653GiB
1757319759,full_nginx_container,0.70%,10.91MiB / 7.653GiB
1757319759,full_backend_container,19.87%,110.2MiB / 7.653GiB
1757319759,postgres_container,12.02%,60.41MiB / 7.653GiB
1757319759,full_redis_container,0.39%,9.645MiB / 7.653GiB
1757319759,elasticsearch_container,12.12%,1.09GiB / 7.653GiB
1757319766,full_nginx_container,0.77%,10.93MiB / 7.653GiB
1757319766,full_backend_container,20.33%,110.5MiB / 7.653GiB
1757319766,postgres_container,8.17%,40.46MiB / 7.653GiB
1757319766,full_redis_container,0.41%,9.645MiB / 7.653GiB
1757319766,elasticsearch_container,6.81%,1.09GiB / 7.653GiB
1757319773,full_nginx_container,0.63%,10.95MiB / 7.653GiB
1757319773,full_backend_container,19.44%,110.5MiB / 7.653GiB
1757319773,postgres_container,7.10%,69.25MiB / 7.653GiB
1757319773,full_redis_container,0.40%,9.645MiB / 7.653GiB
1757319773,elasticsearch_container,6.39%,1.09GiB / 7.653GiB
1757319781,full_nginx_container,0.83%,10.92MiB / 7.653GiB
1757319781,full_backend_container,20.46%,110.3MiB / 7.653GiB
1757319781,postgres_container,10.44%,76.47MiB / 7.653GiB
1757319781,full_redis_container,0.43%,9.645MiB / 7.653GiB
1757319781,elasticsearch_container,8.95%,1.09GiB / 7.653GiB
1757319789,full_nginx_container,0.74%,10.91MiB / 7.653GiB
1757319789,full_backend_container,19.98%,110.7MiB / 7.653GiB
1757319789,postgres_container,12.14%,49.46MiB / 7.653GiB
1757319789,full_redis_container,0.39%,9.645MiB / 7.653GiB
1757319789,elasticsearch_container,7.86%,1.09GiB / 7.653GiB
1757319796,full_nginx_container,0.78%,10.92MiB / 7.653GiB
1757319796,full_backend_container,20.32%,110.7MiB / 7.653GiB
1757319796,postgres_container,7.98%,78.51MiB / 7.653GiB
1757319796,full_redis_container,0.41%,9.645MiB / 7.653GiB
1757319796,elasticsearch_container,6.04%,1.09GiB / 7.653GiB
1757319803,full_nginx_container,0.68%,10.91MiB / 7.653GiB
1757319803,full_backend_container,19.11%,110.5MiB / 7.653GiB
1757319803,postgres_container,9.07%,38.75MiB / 7.653GiB
1757319803,full_redis_container,0.38%,9.645MiB / 7.653GiB
1757319803,elasticsearch_container,5.57%,1.09GiB / 7.653GiB
1757319811,full_nginx_container,0.82%,10.96MiB / 7.653GiB
1757319811,full_backend_container,18.92%,110.8MiB / 7.653GiB
1757319811,postgres_container,7.91%,67.7MiB / 7.653GiB
1757319811,full_redis_container,0.39%,9.895MiB / 7.653GiB
1757319811,elasticsearch_container,5.72%,1.09GiB / 7.653GiB
1757319819,full_nginx_container,0.80%,10.92MiB / 7.653GiB
1757319819,full_backend_container,21.32%,110.2MiB / 7.653GiB
1757319819,postgres_container,13.91%,69.44MiB / 7.653GiB
1757319819,full_redis_container,0.41%,9.645MiB / 7.653GiB
1757319819,elasticsearch_container,6.79%,1.09GiB / 7.653GiB
1757319826,full_nginx_container,0.54%,10.91MiB / 7.653GiB
1757319826,full_backend_container,20.29%,110.7MiB / 7.653GiB
1757319826,postgres_container,6.53%,42.32MiB / 7.653GiB
1757319826,full_redis_container,0.43%,9.895MiB / 7.653GiB
1757319826,elasticsearch_container,4.81%,1.09GiB / 7.653GiB
