timestamp,container,cpu,mem
1757319896,full_nginx_container,0.13%,10.64MiB / 7.653GiB
1757319896,full_backend_container,3.80%,109.9MiB / 7.653GiB
1757319896,postgres_container,0.55%,44.05MiB / 7.653GiB
1757319896,full_redis_container,0.90%,9.645MiB / 7.653GiB
1757319896,elasticsearch_container,0.39%,1.09GiB / 7.653GiB
1757319903,full_nginx_container,0.00%,10.64MiB / 7.653GiB
1757319903,full_backend_container,1.46%,110.2MiB / 7.653GiB
1757319903,postgres_container,0.01%,47.65MiB / 7.653GiB
1757319903,full_redis_container,0.84%,9.895MiB / 7.653GiB
1757319903,elasticsearch_container,0.35%,1.09GiB / 7.653GiB
1757319911,full_nginx_container,0.06%,10.66MiB / 7.653GiB
1757319911,full_backend_container,2.52%,110.2MiB / 7.653GiB
1757319911,postgres_container,0.67%,53.07MiB / 7.653GiB
1757319911,full_redis_container,0.58%,9.898MiB / 7.653GiB
1757319911,elasticsearch_container,3.41%,1.09GiB / 7.653GiB
1757319919,full_nginx_container,0.00%,10.64MiB / 7.653GiB
1757319919,full_backend_container,0.52%,110.4MiB / 7.653GiB
1757319919,postgres_container,0.00%,56.64MiB / 7.653GiB
1757319919,full_redis_container,1.00%,10.14MiB / 7.653GiB
1757319919,elasticsearch_container,2.58%,1.091GiB / 7.653GiB
1757319926,full_nginx_container,0.14%,10.64MiB / 7.653GiB
1757319926,full_backend_container,3.76%,109.9MiB / 7.653GiB
1757319926,postgres_container,0.00%,60.28MiB / 7.653GiB
1757319926,full_redis_container,0.74%,10.14MiB / 7.653GiB
1757319926,elasticsearch_container,1.47%,1.09GiB / 7.653GiB
1757319933,full_nginx_container,0.00%,10.64MiB / 7.653GiB
1757319933,full_backend_container,1.83%,110.2MiB / 7.653GiB
1757319933,postgres_container,0.00%,45.83MiB / 7.653GiB
1757319933,full_redis_container,0.70%,9.645MiB / 7.653GiB
1757319933,elasticsearch_container,0.75%,1.09GiB / 7.653GiB
1757319941,full_nginx_container,0.00%,10.65MiB / 7.653GiB
1757319941,full_backend_container,1.35%,110.2MiB / 7.653GiB
1757319941,postgres_container,0.03%,51.28MiB / 7.653GiB
1757319941,full_redis_container,1.13%,9.91MiB / 7.653GiB
1757319941,elasticsearch_container,1.09%,1.09GiB / 7.653GiB
1757319949,full_nginx_container,0.00%,10.64MiB / 7.653GiB
1757319949,full_backend_container,1.42%,110.2MiB / 7.653GiB
1757319949,postgres_container,0.00%,54.8MiB / 7.653GiB
1757319949,full_redis_container,0.91%,9.895MiB / 7.653GiB
1757319949,elasticsearch_container,2.08%,1.091GiB / 7.653GiB
1757319956,full_nginx_container,0.16%,10.64MiB / 7.653GiB
